Customer_ID,Customer_Name,Revenue,percentile_rank,Customer_segment
37237,"Gilbert Jacobs",11087,0.61,"Low Value"
16007,"Victoria Stone",11087,0.61,"Low Value"
49701,"Brian Jones",11086,0.61,"Low Value"
11296,"David Brock",11086,0.61,"Low Value"
29580,"Mary Mcintyre",11086,0.61,"Low Value"
16013,"Diane Martinez",11086,0.61,"Low Value"
26655,"Martin Adams",11086,0.61,"Low Value"
47019,"Cheryl Morris",11086,0.61,"Low Value"
45914,"Joseph Hill",11085,0.61,"Low Value"
22727,"Jeremy Soto",11085,0.61,"Low Value"
1901,"Devin Brown",11085,0.61,"Low Value"
700,"Michael Massey",11085,0.61,"Low Value"
39228,"Jesse Wilson",11085,0.61,"Low Value"
44032,"Angel Berry",11084,0.61,"Low Value"
30192,"Daniel Hernandez",11084,0.61,"Low Value"
41918,"Mary Franklin",11084,0.61,"Low Value"
37380,"Denise Crawford",11083,0.61,"Low Value"
25553,"Donald Aguirre",11082,0.61,"Low Value"
37673,"Samantha Ellis",11082,0.61,"Low Value"
28238,"John Kim",11081,0.62,"Low Value"
33095,"Carrie Pratt",11080,0.62,"Low Value"
45755,"Mr. Stephen Watson",11080,0.62,"Low Value"
27356,"Eric Leach",11080,0.62,"Low Value"
14884,"Laura Berger",11080,0.62,"Low Value"
45851,"Kevin Nelson",11080,0.62,"Low Value"
10270,"Martin Day",11079,0.62,"Low Value"
36510,"Selena Murphy",11079,0.62,"Low Value"
7075,"Amy Mendez",11079,0.62,"Low Value"
19442,"Micheal Berry",11078,0.62,"Low Value"
12149,"Natasha Martin",11078,0.62,"Low Value"
29086,"Andrew Miller",11077,0.62,"Low Value"
27529,"Ryan Pennington",11077,0.62,"Low Value"
45026,"Steve Alvarado",11077,0.62,"Low Value"
31576,"Sarah Ferguson",11077,0.62,"Low Value"
16085,"Justin Peters",11077,0.62,"Low Value"
46220,"Sharon Massey",11076,0.62,"Low Value"
7938,"Mindy Smith",11076,0.62,"Low Value"
20163,"Judy Smith",11076,0.62,"Low Value"
33492,"Kayla Richard",11075,0.62,"Low Value"
4531,"Elizabeth Petersen",11075,0.62,"Low Value"
14440,"David Bass",11075,0.62,"Low Value"
1625,"Jose Stevens",11075,0.62,"Low Value"
20925,"Gregory Mann",11073,0.62,"Low Value"
1238,"Mary Miller",11072,0.62,"Low Value"
12072,"Christopher Watts",11072,0.62,"Low Value"
42433,"Tracy Reeves",11072,0.62,"Low Value"
4497,"Amy Wilson",11072,0.62,"Low Value"
9843,"Sandra Marsh",11072,0.62,"Low Value"
23833,"Dr. Deanna Gonzales",11072,0.62,"Low Value"
42444,"Deanna Pennington",11072,0.62,"Low Value"
1085,"Joel Hall",11071,0.62,"Low Value"
38164,"Christopher Lopez",11071,0.62,"Low Value"
46581,"Kyle Ayala",11070,0.62,"Low Value"
1384,"Douglas Wallace",11070,0.62,"Low Value"
31301,"Duane Vega",11070,0.62,"Low Value"
35305,"John Hughes",11070,0.62,"Low Value"
11855,"Jennifer Walker",11070,0.62,"Low Value"
39471,"Nicole Johnson",11070,0.62,"Low Value"
26949,"Megan Stone",11070,0.62,"Low Value"
49745,"Jessica Gonzales",11069,0.62,"Low Value"
39192,"Marie Smith",11069,0.62,"Low Value"
15655,"Catherine Valdez",11069,0.62,"Low Value"
5486,"William Haynes",11069,0.62,"Low Value"
49224,"Tammy Horton",11069,0.62,"Low Value"
32253,"David Jennings",11068,0.62,"Low Value"
10686,"Steven Williams",11068,0.62,"Low Value"
28211,"Mathew Johnson",11067,0.62,"Low Value"
8926,"Manuel Ford",11067,0.62,"Low Value"
34711,"Gregory Allen",11067,0.62,"Low Value"
15703,"Stephanie Reid",11067,0.62,"Low Value"
22900,"Nathan Castillo",11066,0.62,"Low Value"
43036,"Jackson Jones",11066,0.62,"Low Value"
5366,"Angela Morgan DVM",11066,0.62,"Low Value"
43435,"Melissa Flores",11065,0.62,"Low Value"
26684,"Melissa Hodges",11064,0.62,"Low Value"
35295,"Brian Jackson",11064,0.62,"Low Value"
25539,"Jeremiah Barnes",11063,0.62,"Low Value"
20546,"Jacob Glover",11063,0.62,"Low Value"
39365,"Pamela Castillo",11063,0.62,"Low Value"
21316,"Mary Hill",11062,0.62,"Low Value"
1620,"Aaron Harris",11062,0.62,"Low Value"
18744,"Dr. Michael Lin",11062,0.62,"Low Value"
9449,"Wendy Armstrong",11061,0.62,"Low Value"
3694,"Mary Esparza",11061,0.62,"Low Value"
45471,"James Morris",11061,0.62,"Low Value"
15869,"Theresa Sawyer",11061,0.62,"Low Value"
42743,"Kevin Wood",11060,0.62,"Low Value"
21399,"Joshua Clements",11060,0.62,"Low Value"
38089,"Diana Bray",11060,0.62,"Low Value"
8838,"Roberta Payne",11060,0.62,"Low Value"
32967,"Marie Long",11060,0.62,"Low Value"
19144,"Shannon Carroll",11060,0.62,"Low Value"
33908,"Justin Jackson",11059,0.62,"Low Value"
37917,"Jason Johnson",11059,0.62,"Low Value"
23765,"Cheryl Sanders",11058,0.62,"Low Value"
31051,"Shelly Brown",11058,0.62,"Low Value"
35755,"Michele Manning",11058,0.62,"Low Value"
2038,"Jon Williams",11058,0.62,"Low Value"
16611,"Charlotte Howard",11057,0.62,"Low Value"
38640,"Mary Vasquez",11057,0.62,"Low Value"
32655,"Derek Green",11057,0.62,"Low Value"
41704,"Jessica Rodriguez",11057,0.62,"Low Value"
23458,"Janet Dickerson",11057,0.62,"Low Value"
36606,"Jonathan Livingston",11057,0.62,"Low Value"
14010,"Sarah Little",11057,0.62,"Low Value"
5875,"Amber Scott",11056,0.62,"Low Value"
27438,"Kara Hickman",11056,0.62,"Low Value"
4603,"Lindsay Duncan",11056,0.62,"Low Value"
24255,"Zachary Lawrence",11056,0.62,"Low Value"
45868,"Wayne Andrews",11056,0.62,"Low Value"
8050,"Brenda Pittman",11056,0.62,"Low Value"
10645,"Veronica Holmes",11055,0.62,"Low Value"
21052,"Shannon Murillo",11055,0.62,"Low Value"
5900,"Daniel Gamble",11055,0.62,"Low Value"
31694,"Ronnie Walton",11055,0.62,"Low Value"
5242,"Laura Greene",11054,0.62,"Low Value"
4731,"Jennifer Moody",11054,0.62,"Low Value"
42353,"Michael Moore",11054,0.62,"Low Value"
40739,"Tina Evans",11054,0.62,"Low Value"
14218,"Amanda Bowman",11054,0.62,"Low Value"
46970,"Mr. Steven Bolton",11054,0.62,"Low Value"
19264,"Sara Conley",11054,0.62,"Low Value"
31475,"Michael Black",11053,0.62,"Low Value"
36042,"Heather Berry",11053,0.62,"Low Value"
16067,"Sharon Smith",11053,0.62,"Low Value"
12794,"Cynthia English",11052,0.62,"Low Value"
46477,"Lauren Caldwell",11052,0.62,"Low Value"
33828,"Cristina Thomas",11052,0.62,"Low Value"
33872,"Elizabeth Hall",11051,0.62,"Low Value"
18955,"Kelly Mitchell",11050,0.62,"Low Value"
14181,"Caitlin Barker",11050,0.62,"Low Value"
15961,"Natasha Morris",11049,0.62,"Low Value"
28214,"Veronica Mendez",11049,0.62,"Low Value"
46672,"Mrs. Annette Burton",11049,0.62,"Low Value"
13247,"Marie Adams",11048,0.62,"Low Value"
45425,"Sabrina Porter",11048,0.62,"Low Value"
40044,"Jason Malone",11046,0.62,"Low Value"
12615,"Edward Clark",11046,0.62,"Low Value"
44869,"Jaclyn Johnson",11046,0.62,"Low Value"
24997,"Donald Wolf",11046,0.62,"Low Value"
44359,"Dawn Henry",11046,0.62,"Low Value"
47786,"Kimberly Reilly",11045,0.62,"Low Value"
13175,"Melissa Moore",11045,0.62,"Low Value"
8986,"Robert Richard",11045,0.62,"Low Value"
7842,"Michelle Jacobson",11044,0.62,"Low Value"
976,"Ashley Decker",11044,0.62,"Low Value"
24105,"Richard Fuller",11044,0.62,"Low Value"
18561,"Stephen Brock",11044,0.62,"Low Value"
41725,"David Cisneros",11044,0.62,"Low Value"
48511,"Linda Hernandez",11043,0.62,"Low Value"
26536,"Kimberly Reyes",11043,0.62,"Low Value"
34742,"Michelle Andersen",11043,0.62,"Low Value"
31582,"Jeffrey Stout",11043,0.62,"Low Value"
21911,"Nicole Bell",11043,0.62,"Low Value"
48114,"Gina Yates",11043,0.62,"Low Value"
26147,"Robert Hernandez",11043,0.62,"Low Value"
19373,"Beth Hayes",11042,0.62,"Low Value"
48686,"Rachel Barnes",11042,0.62,"Low Value"
9433,"Victoria Rowland",11041,0.62,"Low Value"
12568,"Rebecca Proctor",11041,0.62,"Low Value"
14912,"Rebecca Anderson",11041,0.62,"Low Value"
38485,"Brian Jones",11041,0.62,"Low Value"
25026,"Dalton Weeks",11041,0.62,"Low Value"
1296,"Denise Rogers",11041,0.62,"Low Value"
16880,"Yvonne Krause",11041,0.62,"Low Value"
599,"Audrey Collins",11040,0.62,"Low Value"
24929,"Dr. Autumn Trevino",11040,0.62,"Low Value"
2874,"Sarah Bond",11040,0.62,"Low Value"
43260,"Kimberly Miller",11040,0.62,"Low Value"
12845,"Matthew Munoz",11039,0.62,"Low Value"
19329,"Duane Hill",11039,0.62,"Low Value"
27647,"Laura Allen",11039,0.62,"Low Value"
43870,"Jonathon Evans",11039,0.62,"Low Value"
18558,"Cody Sanders",11039,0.62,"Low Value"
27868,"Joshua Thompson",11038,0.62,"Low Value"
5565,"Paula Mckee",11037,0.62,"Low Value"
47761,"Jessica Foster",11037,0.62,"Low Value"
46730,"Brandi Herrera",11036,0.62,"Low Value"
26431,"William Rice",11036,0.62,"Low Value"
22075,"Mr. Steven Montes",11036,0.62,"Low Value"
31392,"Penny Hernandez",11035,0.62,"Low Value"
8239,"Noah King",11035,0.62,"Low Value"
23166,"Andre Merritt",11035,0.62,"Low Value"
19072,"Virginia Glover",11035,0.62,"Low Value"
5093,"Jennifer Phillips",11035,0.62,"Low Value"
16185,"Jonathan Castillo",11035,0.62,"Low Value"
13092,"Paige Sanchez",11034,0.62,"Low Value"
34798,"Raymond Barrett",11034,0.62,"Low Value"
24120,"Jason Valenzuela",11034,0.62,"Low Value"
22021,"Erin Grant",11033,0.62,"Low Value"
17592,"Angela Jordan",11033,0.62,"Low Value"
6654,"Amy Kirby",11033,0.62,"Low Value"
39672,"Danny Miller",11032,0.62,"Low Value"
18393,"Patricia Avery",11032,0.62,"Low Value"
25956,"Roberto Butler",11031,0.62,"Low Value"
4139,"Jessica Chase",11031,0.62,"Low Value"
15053,"Benjamin Peterson",11031,0.62,"Low Value"
22620,"William Levy",11030,0.62,"Low Value"
14946,"Tina Jensen",11030,0.62,"Low Value"
44188,"Robert Leach",11030,0.62,"Low Value"
22026,"Anthony Hardy",11029,0.62,"Low Value"
30902,"Barbara Aguilar",11029,0.62,"Low Value"
23815,"Jennifer Mercado",11028,0.62,"Low Value"
19689,"Susan Hopkins",11028,0.62,"Low Value"
13976,"Samantha Davis",11028,0.62,"Low Value"
6181,"Manuel Blair",11027,0.62,"Low Value"
30339,"Carol Blackwell",11026,0.62,"Low Value"
10123,"Charles Campbell",11026,0.62,"Low Value"
13499,"Jason Foster",11026,0.62,"Low Value"
34893,"Crystal Willis",11026,0.62,"Low Value"
16427,"Mr. Ryan Clay Jr.",11024,0.62,"Low Value"
21706,"Ronald Ray",11024,0.62,"Low Value"
23144,"Matthew Ross",11024,0.62,"Low Value"
46720,"Jeffrey Schmidt",11024,0.62,"Low Value"
11453,"Noah Ramirez",11024,0.62,"Low Value"
35646,"Jeffery Berry",11023,0.62,"Low Value"
25624,"David Dawson",11023,0.62,"Low Value"
33829,"Jeffrey Anderson",11023,0.62,"Low Value"
15016,"Megan Powell",11023,0.62,"Low Value"
48533,"Bryce Smith",11022,0.62,"Low Value"
40371,"Heather Ramos",11022,0.62,"Low Value"
11513,"Travis Wheeler",11021,0.62,"Low Value"
45048,"Rodney Campbell",11021,0.62,"Low Value"
15859,"Natasha Caldwell",11020,0.62,"Low Value"
7298,"Jesse Moss",11020,0.62,"Low Value"
41814,"Carolyn Sims",11020,0.62,"Low Value"
4678,"Samuel Thompson",11020,0.62,"Low Value"
15095,"Elizabeth Jackson",11020,0.62,"Low Value"
10371,"Steven Meadows",11019,0.62,"Low Value"
32308,"Stephen Arnold",11019,0.62,"Low Value"
39698,"Abigail Johnson",11019,0.62,"Low Value"
43253,"Mr. Scott Moore",11018,0.62,"Low Value"
39863,"Kimberly Best",11018,0.62,"Low Value"
40603,"Misty Curtis",11018,0.62,"Low Value"
16911,"Jillian Day",11018,0.62,"Low Value"
9883,"Kimberly Watkins",11018,0.62,"Low Value"
38587,"William Obrien",11018,0.62,"Low Value"
519,"Anthony Gates",11017,0.62,"Low Value"
36206,"Sheila Waller",11017,0.62,"Low Value"
17624,"Tammy Taylor",11017,0.62,"Low Value"
5641,"Joseph Nelson",11017,0.62,"Low Value"
37434,"Nicole Hendricks",11016,0.62,"Low Value"
27655,"Carol Baker",11016,0.62,"Low Value"
43418,"Lisa Wood",11016,0.62,"Low Value"
11289,"Victoria Shaw",11016,0.62,"Low Value"
3948,"Barry Marshall",11016,0.62,"Low Value"
14713,"Justin Padilla",11016,0.62,"Low Value"
17047,"Zachary Bates",11015,0.62,"Low Value"
25313,"Leroy Li",11015,0.62,"Low Value"
31997,"Christopher Perez",11015,0.62,"Low Value"
43206,"Carol Mcgee",11014,0.62,"Low Value"
32754,"Cynthia Clark",11014,0.62,"Low Value"
13716,"Sarah Moyer",11013,0.62,"Low Value"
12045,"Amy Fisher",11013,0.62,"Low Value"
9487,"Sharon Rodriguez",11013,0.62,"Low Value"
25611,"Meredith Hunter",11013,0.62,"Low Value"
19794,"Christopher Brown DDS",11013,0.62,"Low Value"
25082,"Gloria Austin",11012,0.62,"Low Value"
47650,"Christopher Wolfe",11012,0.62,"Low Value"
1701,"Brenda Pearson",11011,0.62,"Low Value"
38769,"Javier Oliver",11011,0.62,"Low Value"
24864,"Linda Valencia",11011,0.62,"Low Value"
17590,"Micheal Solomon",11011,0.62,"Low Value"
34277,"Gail Lopez",11010,0.62,"Low Value"
22060,"Denise Hodge",11010,0.62,"Low Value"
3621,"Richard Pearson",11009,0.62,"Low Value"
28089,"Danny Brooks",11009,0.62,"Low Value"
35179,"Jon Banks",11009,0.62,"Low Value"
45895,"Jason Hernandez",11009,0.62,"Low Value"
9842,"Jacqueline Saunders",11009,0.62,"Low Value"
14817,"Heather Lee",11008,0.62,"Low Value"
16207,"Tracy Farmer",11007,0.62,"Low Value"
10948,"Cody Skinner",11007,0.62,"Low Value"
21295,"Shane Hughes",11007,0.62,"Low Value"
15382,"Juan Hudson",11007,0.62,"Low Value"
25368,"Ralph Harrison",11007,0.62,"Low Value"
18278,"Nina Arnold",11006,0.62,"Low Value"
34509,"Diane Morris",11006,0.62,"Low Value"
7771,"Richard Collins",11006,0.62,"Low Value"
23683,"Ashley Fisher",11005,0.62,"Low Value"
24642,"Tracey Chapman",11005,0.62,"Low Value"
6604,"Ashley Dean",11004,0.62,"Low Value"
6852,"Michael Davis",11003,0.62,"Low Value"
20435,"Betty Rios",11003,0.62,"Low Value"
33637,"Daniel Johnson",11002,0.62,"Low Value"
16542,"David Tran",11002,0.62,"Low Value"
11253,"Sarah Hunter",11001,0.62,"Low Value"
44701,"Michelle Brooks",11001,0.62,"Low Value"
46130,"Andrew Rowe",11001,0.62,"Low Value"
23728,"Cathy Harding",11001,0.62,"Low Value"
7276,"Joseph Stewart",11000,0.62,"Low Value"
24020,"Joshua Garcia",10999,0.62,"Low Value"
8734,"Melinda Martinez",10999,0.62,"Low Value"
49411,"James Dickerson",10999,0.62,"Low Value"
5495,"Daniel Stephens",10999,0.62,"Low Value"
39732,"Andrew Payne",10999,0.62,"Low Value"
40817,"Rodney Schneider",10998,0.62,"Low Value"
47382,"Devin Henry",10997,0.62,"Low Value"
19012,"Debra Miller",10996,0.62,"Low Value"
9989,"Sara Garcia",10995,0.62,"Low Value"
20248,"Matthew Spence",10995,0.62,"Low Value"
18585,"Amy White",10994,0.62,"Low Value"
14697,"Chloe Bowers",10994,0.62,"Low Value"
19480,"Luis Aguilar",10994,0.62,"Low Value"
38402,"Teresa Simpson",10993,0.62,"Low Value"
15599,"Natalie Jensen",10993,0.62,"Low Value"
38362,"Timothy Gonzalez",10993,0.62,"Low Value"
46430,"John Davis",10992,0.62,"Low Value"
48487,"Nicholas Brown",10992,0.62,"Low Value"
32706,"Kathryn Jackson",10992,0.62,"Low Value"
16960,"Rachel Welch",10991,0.62,"Low Value"
18300,"Joshua Henry",10990,0.62,"Low Value"
40051,"Michael Martin",10990,0.62,"Low Value"
34955,"Joanne Parsons",10990,0.62,"Low Value"
35649,"Mary Winters",10989,0.62,"Low Value"
26977,"Crystal Lewis",10989,0.62,"Low Value"
49968,"Heather Long",10988,0.62,"Low Value"
6814,"Marie Marshall",10988,0.62,"Low Value"
47223,"Jennifer Koch",10988,0.62,"Low Value"
38175,"Lance Hawkins",10988,0.62,"Low Value"
25121,"Rachel Hernandez",10987,0.62,"Low Value"
37248,"Kristen Wilson",10987,0.62,"Low Value"
29959,"Katherine Mueller",10987,0.62,"Low Value"
36334,"Maria English",10987,0.62,"Low Value"
6567,"Debra Mcknight",10987,0.62,"Low Value"
20939,"David Bishop",10986,0.62,"Low Value"
25347,"Julie Rodriguez",10986,0.62,"Low Value"
19158,"Justin Cochran",10986,0.62,"Low Value"
24354,"Linda Jackson",10985,0.62,"Low Value"
5782,"Linda Fuentes",10985,0.62,"Low Value"
40696,"Justin Mendez",10984,0.62,"Low Value"
35471,"Gary Robbins",10984,0.62,"Low Value"
29169,"John Baker",10984,0.62,"Low Value"
7970,"Robert Lawson",10984,0.62,"Low Value"
11378,"Kimberly Nelson",10984,0.62,"Low Value"
14120,"Angelica Wyatt",10983,0.62,"Low Value"
24540,"Tonya Waters",10983,0.62,"Low Value"
1685,"Patrick Clay",10983,0.62,"Low Value"
49610,"Karen Stewart",10983,0.62,"Low Value"
48066,"Dr. Justin Rivera",10983,0.62,"Low Value"
16828,"Joe Contreras",10982,0.62,"Low Value"
32752,"Brandon Smith",10981,0.62,"Low Value"
13281,"Shelly Steele",10981,0.62,"Low Value"
45809,"Madison Lambert",10981,0.62,"Low Value"
4662,"Michelle Harris",10980,0.62,"Low Value"
49272,"Megan Gonzalez",10980,0.62,"Low Value"
3383,"Jessica White",10980,0.62,"Low Value"
33036,"Anna Marquez",10980,0.62,"Low Value"
34409,"Kristen Watson",10980,0.62,"Low Value"
24249,"Cody Mcdonald",10980,0.62,"Low Value"
26128,"Jonathan Jones",10980,0.62,"Low Value"
27120,"Zachary Vasquez",10979,0.62,"Low Value"
39930,"Beth Martin",10979,0.62,"Low Value"
2980,"Patrick Kelly",10979,0.62,"Low Value"
21707,"Anthony Strickland DDS",10979,0.62,"Low Value"
34262,"Jonathan Davis",10979,0.62,"Low Value"
5279,"Anthony Reynolds",10978,0.62,"Low Value"
45878,"Brad Roberts",10977,0.62,"Low Value"
30702,"Christopher Mills",10977,0.62,"Low Value"
42705,"Michael Allen",10977,0.62,"Low Value"
29870,"David Salinas",10977,0.62,"Low Value"
1103,"Jose Harris",10977,0.62,"Low Value"
11875,"Leslie Hall",10976,0.62,"Low Value"
45435,"Molly Preston",10976,0.62,"Low Value"
10086,"Mr. Jason Hill",10976,0.62,"Low Value"
2409,"Keith Gonzalez",10976,0.62,"Low Value"
35037,"Molly Wood",10975,0.62,"Low Value"
20420,"Marie Salazar",10975,0.62,"Low Value"
10752,"Laura Brewer",10974,0.62,"Low Value"
43342,"Lynn Wu",10974,0.62,"Low Value"
7725,"Matthew Carter",10974,0.62,"Low Value"
34819,"Jason Watkins",10974,0.62,"Low Value"
30954,"Mason Harris",10974,0.62,"Low Value"
27661,"Stacy Powell MD",10973,0.62,"Low Value"
36304,"Debbie Keller",10973,0.62,"Low Value"
14525,"Kenneth Howard",10972,0.62,"Low Value"
7776,"Teresa Huffman",10972,0.62,"Low Value"
27051,"Andrew Johnson",10972,0.62,"Low Value"
11510,"Amanda Quinn",10971,0.62,"Low Value"
21281,"Jennifer Riley",10971,0.62,"Low Value"
18334,"Elijah Floyd",10971,0.62,"Low Value"
9214,"Joshua Vasquez",10970,0.62,"Low Value"
11434,"Mitchell Taylor",10970,0.62,"Low Value"
7000,"Mr. Miguel Edwards",10970,0.62,"Low Value"
39483,"William Humphrey",10970,0.62,"Low Value"
8196,"Robert Thomas",10969,0.62,"Low Value"
45137,"Paige Allen",10969,0.62,"Low Value"
37239,"Kelly Robertson",10968,0.62,"Low Value"
6462,"Jeffrey Smith",10968,0.62,"Low Value"
29131,"Wyatt Lozano",10968,0.62,"Low Value"
26927,"Jasmine Love",10968,0.62,"Low Value"
38181,"Robert Owens",10968,0.62,"Low Value"
42318,"Wendy Galvan",10968,0.62,"Low Value"
35325,"Wendy Stark",10967,0.62,"Low Value"
16813,"Matthew Frye",10966,0.62,"Low Value"
24872,"Michael Morgan",10966,0.62,"Low Value"
7965,"Tony Brennan",10966,0.62,"Low Value"
49487,"Adam Lopez",10966,0.62,"Low Value"
14499,"Christina Stewart",10965,0.62,"Low Value"
42422,"Jeffrey Ali",10965,0.62,"Low Value"
20698,"Troy Salazar",10965,0.62,"Low Value"
46135,"Tara Boone",10965,0.62,"Low Value"
41310,"Dr. Benjamin Pugh",10964,0.62,"Low Value"
4075,"Brianna Delacruz",10963,0.62,"Low Value"
9093,"Jeffrey Lozano",10963,0.62,"Low Value"
5334,"Mariah Rodriguez",10963,0.62,"Low Value"
26497,"Joshua Barrera",10963,0.62,"Low Value"
24146,"Jennifer Reid",10963,0.62,"Low Value"
10576,"Anne King",10962,0.62,"Low Value"
34357,"Alan King",10962,0.62,"Low Value"
39331,"Ashley Green",10962,0.62,"Low Value"
26354,"Dr. Thomas Owens",10961,0.62,"Low Value"
24471,"Kelly Wise",10961,0.62,"Low Value"
46924,"Amanda Tyler",10961,0.62,"Low Value"
15467,"Hannah Collins",10960,0.62,"Low Value"
21640,"Aaron Brown",10960,0.62,"Low Value"
34685,"Belinda Cooper",10959,0.62,"Low Value"
15331,"Samantha Tucker",10959,0.62,"Low Value"
40184,"Jose Calderon",10958,0.62,"Low Value"
29368,"Scott King",10958,0.62,"Low Value"
4140,"Jennifer Evans",10958,0.62,"Low Value"
24461,"Lauren Crawford",10957,0.62,"Low Value"
19177,"Breanna Dunn",10957,0.62,"Low Value"
31267,"Joyce Turner",10957,0.62,"Low Value"
21569,"Linda Smith",10957,0.62,"Low Value"
535,"Garrett Morris",10956,0.62,"Low Value"
35880,"Mary Washington",10956,0.62,"Low Value"
39227,"Amy Bell",10956,0.62,"Low Value"
13252,"Michael Garcia",10954,0.62,"Low Value"
20530,"Raymond Wiley",10954,0.62,"Low Value"
30359,"Brittany Williams",10954,0.62,"Low Value"
2013,"Christopher Decker",10954,0.62,"Low Value"
41234,"John Edwards",10953,0.62,"Low Value"
25204,"Lauren Franklin",10953,0.62,"Low Value"
21495,"Louis Brown",10953,0.62,"Low Value"
14117,"Mitchell Richards",10953,0.62,"Low Value"
43802,"Richard Clarke",10953,0.62,"Low Value"
10075,"Eric Brown",10953,0.62,"Low Value"
8099,"Patrick Randolph",10952,0.62,"Low Value"
34786,"Jennifer Gordon",10952,0.62,"Low Value"
25922,"Veronica Reyes",10952,0.62,"Low Value"
3806,"William Floyd PhD",10952,0.62,"Low Value"
41530,"Anna Woodward",10952,0.62,"Low Value"
18800,"Tonya Miller",10951,0.62,"Low Value"
49089,"Christina Parks",10951,0.62,"Low Value"
19652,"Teresa Miller",10950,0.62,"Low Value"
29060,"Kimberly Walters",10949,0.62,"Low Value"
38418,"Charles Wheeler",10949,0.62,"Low Value"
5293,"Kylie Daniel",10949,0.62,"Low Value"
36655,"Tracey Lewis",10949,0.62,"Low Value"
7358,"Nicole Gilbert",10949,0.62,"Low Value"
9513,"Patricia Stevens",10949,0.62,"Low Value"
2455,"Sandra Frye",10949,0.62,"Low Value"
11790,"Sandra Martin",10948,0.62,"Low Value"
41153,"Chad Gilbert",10948,0.62,"Low Value"
28971,"Timothy Phillips PhD",10946,0.62,"Low Value"
29401,"Manuel Chen",10946,0.62,"Low Value"
47333,"Andrew Pierce",10946,0.62,"Low Value"
47067,"Roger Hebert",10946,0.62,"Low Value"
37497,"Jade Delacruz",10945,0.62,"Low Value"
44252,"Mike Warren",10945,0.62,"Low Value"
27653,"William Bowman",10945,0.62,"Low Value"
39017,"Angie Morgan",10945,0.62,"Low Value"
3179,"Brittany Jackson",10944,0.62,"Low Value"
19930,"Troy Carlson",10944,0.62,"Low Value"
12735,"Taylor Martin",10944,0.62,"Low Value"
45275,"Judith Chapman",10944,0.62,"Low Value"
36126,"John Jackson",10943,0.62,"Low Value"
13425,"Lisa Jefferson",10942,0.62,"Low Value"
49419,"Tammy Cannon",10942,0.62,"Low Value"
47341,"Joseph Gamble",10942,0.62,"Low Value"
22728,"Louis Patel",10941,0.62,"Low Value"
18002,"Nicole Moore",10941,0.62,"Low Value"
35512,"Karla Ramirez",10941,0.62,"Low Value"
32140,"Wendy Ford",10941,0.62,"Low Value"
24607,"Brittany Johnston",10940,0.62,"Low Value"
34284,"John Johnson",10940,0.62,"Low Value"
12407,"Angel Kelley",10940,0.62,"Low Value"
5945,"Bobby Morgan",10940,0.62,"Low Value"
24396,"Jeffery Long",10940,0.62,"Low Value"
10698,"Monique Mccoy",10940,0.62,"Low Value"
24954,"Nathan Dixon DVM",10940,0.62,"Low Value"
13772,"Brandon Jones",10940,0.62,"Low Value"
8442,"Brianna Porter",10939,0.62,"Low Value"
4490,"Brenda Frost",10939,0.62,"Low Value"
42329,"Robert Nguyen",10938,0.62,"Low Value"
35297,"Brittany Barrett",10938,0.62,"Low Value"
10719,"Elizabeth Rice",10938,0.62,"Low Value"
38187,"Melanie Manning",10937,0.62,"Low Value"
10936,"Daniel Bush",10937,0.62,"Low Value"
33186,"Anthony Moses",10936,0.62,"Low Value"
49426,"Anita Castaneda",10935,0.62,"Low Value"
23424,"Fernando Patel",10935,0.62,"Low Value"
17650,"Ashley Gonzalez",10934,0.62,"Low Value"
49777,"Rebecca Simmons",10934,0.62,"Low Value"
46835,"Steven Hall",10934,0.62,"Low Value"
13473,"Amanda Mills",10934,0.62,"Low Value"
2949,"Johnny Campbell",10933,0.62,"Low Value"
29938,"George Greene",10933,0.62,"Low Value"
9421,"Amy Harper",10933,0.62,"Low Value"
8512,"Jennifer West",10933,0.62,"Low Value"
7124,"Dan Ellison",10932,0.62,"Low Value"
20141,"April Haynes",10932,0.62,"Low Value"
3968,"Tammy Hamilton",10932,0.62,"Low Value"
41895,"Robert Martin",10932,0.62,"Low Value"
16134,"Thomas Cole",10931,0.62,"Low Value"
22032,"Mary Lee DDS",10931,0.62,"Low Value"
2451,"Steven Taylor",10931,0.62,"Low Value"
32831,"Amanda Silva",10930,0.62,"Low Value"
48748,"James Dunn",10930,0.62,"Low Value"
41187,"Elizabeth Evans",10930,0.62,"Low Value"
15632,"Mrs. Regina Pham",10929,0.62,"Low Value"
23591,"Vanessa Lawrence",10929,0.62,"Low Value"
7364,"Daniel Sanchez",10929,0.62,"Low Value"
24226,"Timothy Sims",10928,0.62,"Low Value"
8742,"Mr. Christopher Sharp Jr.",10927,0.62,"Low Value"
22856,"Eric Petersen",10927,0.62,"Low Value"
35411,"John Foster",10927,0.62,"Low Value"
16441,"Anthony Campbell",10927,0.62,"Low Value"
6769,"Jesus Lewis",10926,0.63,"Low Value"
49333,"Nathan Porter",10926,0.63,"Low Value"
4759,"Ryan Calhoun",10926,0.63,"Low Value"
26811,"Alicia Richardson",10926,0.63,"Low Value"
22510,"Antonio Webster",10926,0.63,"Low Value"
47395,"Mrs. Catherine Cervantes",10926,0.63,"Low Value"
12388,"Donald Vazquez",10925,0.63,"Low Value"
9190,"Isabel Higgins",10925,0.63,"Low Value"
6524,"Brian Raymond",10924,0.63,"Low Value"
